time (s),signal
3.218000,-0.256474826
3.219000,-0.151084926
3.220000,-0.111219973
3.221000,-0.025189541
3.222000,-0.040632298
3.223000,-0.033407385
3.224000,0.027246454
3.225000,0.056507168
3.226000,0.001427763
3.227000,0.027158360
3.228000,0.018697872
3.229000,-0.061571569
3.230000,-0.113834368
3.231000,-0.184661353
3.232000,-0.228712438
3.233000,-0.291969156
3.234000,-0.311658485
3.235000,-0.453077696
3.236000,-0.623550190
3.237000,-0.731256126
3.238000,-0.787687980
3.239000,-0.834158182
3.240000,-0.954178206
3.241000,-1.075876081
3.242000,-1.107780420
3.243000,-1.164015125
3.244000,-1.216986254
3.245000,-1.334768105
3.246000,-1.316666886
3.247000,-1.379188758
3.248000,-1.358959403
3.249000,-1.349673907
3.250000,-1.277858577
3.251000,-1.253907476
3.252000,-1.110824349
3.253000,-1.040672018
3.254000,-0.956303373
3.255000,-0.790832760
3.256000,-0.620832914
3.257000,-0.505688279
3.258000,-0.372592092
3.259000,-0.194340502
3.260000,-0.013508576
3.261000,0.147985421
3.262000,0.298806430
3.263000,0.519353446
3.264000,0.745694541
3.265000,0.856242943
3.266000,0.988622831
3.267000,1.200180354
3.268000,1.381252237
3.269000,1.429199535
3.270000,1.605242009
3.271000,1.715339041
3.272000,1.806418971
3.273000,1.877548924
3.274000,1.932422428
3.275000,1.902708765
3.276000,1.987619520
3.277000,2.012650764
3.278000,1.950799923
3.279000,1.939539041
3.280000,1.854823443
3.281000,1.868384694
3.282000,1.743378792
3.283000,1.734177650
3.284000,1.587801906
3.285000,1.527449961
3.286000,1.394121893
3.287000,1.366217277
3.288000,1.148844494
3.289000,1.117104079
3.290000,0.942967206
3.291000,0.871125469
3.292000,0.869662909
3.293000,0.750442734
3.294000,0.578608653
3.295000,0.560451269
3.296000,0.470091809
3.297000,0.440323109
3.298000,0.419743913
3.299000,0.331075187
3.300000,0.277542941
3.301000,0.238044504
3.302000,0.152882607
3.303000,0.173288102
3.304000,0.149324404
3.305000,0.074640279
3.306000,0.045948255
3.307000,0.080835834
3.308000,0.014663301
3.309000,-0.056643171
3.310000,-0.068948810
3.311000,-0.107159343
3.312000,-0.136668009
3.313000,-0.182742779
3.314000,-0.238674589
3.315000,-0.236522141
3.316000,-0.322147659
3.317000,-0.367574966
3.318000,-0.531986579
3.319000,-0.550416887
3.320000,-0.593859658
3.321000,-0.684519484
3.322000,-0.804619517
3.323000,-0.884499308
3.324000,-0.908990447
3.325000,-1.017238607
3.326000,-1.060276260
3.327000,-1.138373861
3.328000,-1.203165349
3.329000,-1.244602199
3.330000,-1.312598280
3.331000,-1.266103177
3.332000,-1.319228690
3.333000,-1.300681794
3.334000,-1.353516244
3.335000,-1.336571837
3.336000,-1.300351586
3.337000,-1.274936107
3.338000,-1.175374560
3.339000,-1.109938341
3.340000,-1.072130767
3.341000,-0.982649951
3.342000,-0.870245760
3.343000,-0.806194505
3.344000,-0.693130829
3.345000,-0.528118745
3.346000,-0.490032358
3.347000,-0.376282598
3.348000,-0.181057847
3.349000,-0.219509790
3.350000,-0.096628407
3.351000,0.079911770
3.352000,0.091717131
3.353000,0.186539286
3.354000,0.290999295
3.355000,0.249093780
3.356000,0.282624125
3.357000,0.328516397
3.358000,0.315554401
3.359000,0.289555809
3.360000,0.274916552
3.361000,0.199394718
3.362000,0.201077551
3.363000,0.148638972
3.364000,0.045208514
3.365000,-0.038736362
3.366000,-0.104443054
3.367000,-0.230885061
3.368000,-0.320777852
3.369000,-0.411279890
3.370000,-0.461556561
3.371000,-0.600357510
3.372000,-0.690053673
3.373000,-0.771917192
3.374000,-0.849551167
3.375000,-0.926973174
3.376000,-0.972960457
3.377000,-0.952949734
3.378000,-1.014091993
3.379000,-0.996522304
3.380000,-0.999273587
3.381000,-0.993622168
3.382000,-0.919612004
3.383000,-0.799001978
3.384000,-0.772501994
3.385000,-0.684258388
3.386000,-0.566550888
3.387000,-0.440684040
3.388000,-0.289458821
3.389000,-0.164816185
3.390000,-0.003932776
3.391000,0.141319083
3.392000,0.327301437
3.393000,0.487762697
3.394000,0.645772989
3.395000,0.816421370
3.396000,0.947386842
3.397000,1.132646671
3.398000,1.247255326
3.399000,1.404358589
3.400000,1.471746258
3.401000,1.583407921
3.402000,1.641543544
3.403000,1.734113796
3.404000,1.814161724
3.405000,1.818700013
3.406000,1.898528574
3.407000,1.862923894
3.408000,1.902809346
3.409000,1.802482530
3.410000,1.790652237
3.411000,1.736545081
3.412000,1.722940290
3.413000,1.643143508
3.414000,1.544379996
3.415000,1.448843614
3.416000,1.372158782
3.417000,1.301292280
3.418000,1.208868542
3.419000,1.085339481
3.420000,0.977481237
3.421000,0.899378095
3.422000,0.808353708
3.423000,0.723866853
3.424000,0.618899479
3.425000,0.605887713
3.426000,0.461300326
3.427000,0.457523687
3.428000,0.391424670
3.429000,0.320777485
3.430000,0.296255499
3.431000,0.208782317
3.432000,0.138435767
3.433000,0.091070460
3.434000,0.047610569
3.435000,0.055096694
3.436000,-0.051885308
3.437000,-0.088189289
3.438000,-0.039106120
3.439000,-0.096612517
3.440000,-0.159607780
3.441000,-0.193152167
3.442000,-0.250741502
3.443000,-0.337374798
3.444000,-0.438521374
3.445000,-0.423597472
3.446000,-0.521123458
3.447000,-0.652678038
3.448000,-0.687956339
3.449000,-0.790383387
3.450000,-0.866286724
3.451000,-0.960570032
3.452000,-1.022360766
3.453000,-1.132326306
3.454000,-1.245574262
3.455000,-1.271868873
3.456000,-1.353479330
3.457000,-1.480263922
3.458000,-1.486714080
3.459000,-1.524600855
3.460000,-1.597571911
3.461000,-1.617567910
3.462000,-1.663826143
3.463000,-1.697834588
3.464000,-1.620293705
3.465000,-1.615041066
3.466000,-1.561702799
3.467000,-1.529682086
3.468000,-1.464733723
3.469000,-1.373193236
3.470000,-1.288811195
3.471000,-1.158565340
3.472000,-1.084998617
3.473000,-0.994912608
3.474000,-0.819777963
3.475000,-0.730730507
3.476000,-0.632097631
3.477000,-0.452309724
3.478000,-0.296787870
3.479000,-0.174642632
3.480000,-0.068887867
3.481000,0.091652653
3.482000,0.247469872
3.483000,0.338189461
3.484000,0.404149513
3.485000,0.509116416
3.486000,0.531785003
3.487000,0.567182587
3.488000,0.647237595
3.489000,0.611954584
3.490000,0.656421989
3.491000,0.632242080
3.492000,0.594000474
3.493000,0.549131229
3.494000,0.542213659
3.495000,0.394223871
3.496000,0.373926510
3.497000,0.273038085
3.498000,0.169070791
3.499000,0.097887906
3.500000,0.009474099
3.501000,-0.098517932
3.502000,-0.183962292
3.503000,-0.239249940
3.504000,-0.383883492
3.505000,-0.429366308
3.506000,-0.560255019
3.507000,-0.549164396
3.508000,-0.660891107
3.509000,-0.614071369
3.510000,-0.660656891
3.511000,-0.639538005
3.512000,-0.670548331
3.513000,-0.592921800
3.514000,-0.520276412
3.515000,-0.462887387
3.516000,-0.404419937
3.517000,-0.313501110
3.518000,-0.176612768
3.519000,-0.076312304
3.520000,0.004044935
3.521000,0.133369394
3.522000,0.263234227
3.523000,0.418336854
3.524000,0.521258336
3.525000,0.626883254
3.526000,0.817552136
3.527000,0.959167146
3.528000,1.077874694
3.529000,1.217103423
3.530000,1.248136452
3.531000,1.362667413
3.532000,1.413650251
3.533000,1.530013606
3.534000,1.571453391
3.535000,1.597979766
3.536000,1.637191886
3.537000,1.624125801
3.538000,1.610235383
3.539000,1.670613510
3.540000,1.617307318
3.541000,1.545704738
3.542000,1.452744690
3.543000,1.431061699
3.544000,1.385280883
3.545000,1.297155684
3.546000,1.241199948
3.547000,1.162880203
3.548000,1.036360576
3.549000,0.936688386
3.550000,0.847994109
3.551000,0.763917514
3.552000,0.719361716
3.553000,0.598667076
3.554000,0.484085969
3.555000,0.476039158
3.556000,0.391494299
3.557000,0.317753040
3.558000,0.215065060
3.559000,0.255954231
3.560000,0.192928224
3.561000,0.092892491
3.562000,0.089633624
3.563000,0.013006669
3.564000,-0.033350860
3.565000,-0.092937470
3.566000,-0.044362847
3.567000,-0.080365121
3.568000,-0.157231546
3.569000,-0.193902422
3.570000,-0.187385550
3.571000,-0.315025957
3.572000,-0.385157347
3.573000,-0.408323231
3.574000,-0.463679138
3.575000,-0.562580091
3.576000,-0.675286882
3.577000,-0.739307054
3.578000,-0.783925388
3.579000,-0.874873491
3.580000,-1.041014268
3.581000,-1.123806191
3.582000,-1.213350836
3.583000,-1.280318096
3.584000,-1.306759353
3.585000,-1.471092199
3.586000,-1.544809272
3.587000,-1.647794776
3.588000,-1.615061893
3.589000,-1.769493561
3.590000,-1.814310547
3.591000,-1.829260074
3.592000,-1.895044982
3.593000,-1.837890771
3.594000,-1.854013201
3.595000,-1.854946543
3.596000,-1.807495136
3.597000,-1.790466048
3.598000,-1.678675619
3.599000,-1.643482866
3.600000,-1.487651512
3.601000,-1.374590744
3.602000,-1.250938966
3.603000,-1.113743811
3.604000,-0.975623697
3.605000,-0.760406588
3.606000,-0.596245517
3.607000,-0.483511741
3.608000,-0.282266226
3.609000,-0.165241565
3.610000,-0.008068125
3.611000,0.127603322
3.612000,0.317238123
3.613000,0.449186876
3.614000,0.515000408
3.615000,0.668766531
3.616000,0.744553811
3.617000,0.813852527
3.618000,0.904898529
3.619000,0.896219565
3.620000,0.971967314
3.621000,1.055978328
3.622000,1.010089042
3.623000,0.944692967
3.624000,0.961988184
3.625000,0.900684079
3.626000,0.828412997
3.627000,0.749419739
3.628000,0.686662502
3.629000,0.581108975
3.630000,0.500520967
3.631000,0.431414938
3.632000,0.336005362
3.633000,0.175844057
3.634000,0.106854857
3.635000,0.080229281
3.636000,0.003844273
3.637000,-0.112511113
3.638000,-0.138818617
3.639000,-0.202992962
3.640000,-0.282875921
3.641000,-0.365192477
3.642000,-0.319664220
3.643000,-0.354658407
3.644000,-0.296278078
3.645000,-0.218218994
3.646000,-0.219948435
3.647000,-0.195099372
3.648000,-0.139083586
3.649000,-0.084881292
3.650000,0.003916455
3.651000,0.204521627
3.652000,0.281878486
3.653000,0.356846778
3.654000,0.463046032
3.655000,0.573374276
3.656000,0.680499053
3.657000,0.825380324
3.658000,0.893247532
3.659000,0.913586862
3.660000,1.088556679
3.661000,1.073419070
3.662000,1.183533350
3.663000,1.207506523
3.664000,1.291985036
3.665000,1.282641588
3.666000,1.296306669
3.667000,1.311265998
3.668000,1.360088443
3.669000,1.311566913
3.670000,1.307725895
3.671000,1.289025570
3.672000,1.206786497
3.673000,1.160175381
3.674000,1.050640727
3.675000,1.008326348
3.676000,0.903325684
3.677000,0.878434991
3.678000,0.811425689
3.679000,0.735256904
3.680000,0.628256009
3.681000,0.580614726
3.682000,0.476787053
3.683000,0.395220363
3.684000,0.362177738
3.685000,0.308518990
3.686000,0.297306156
3.687000,0.202435303
3.688000,0.101704503
3.689000,0.064090359
3.690000,0.017175020
3.691000,0.024844839
3.692000,-0.041380150
3.693000,0.003533427
3.694000,-0.073967996
3.695000,-0.073758336
3.696000,-0.117140708
3.697000,-0.141939440
3.698000,-0.216753186
3.699000,-0.223807926
3.700000,-0.277324398
3.701000,-0.314496915
3.702000,-0.360491028
3.703000,-0.402785012
3.704000,-0.502648594
3.705000,-0.535924029
3.706000,-0.629047871
3.707000,-0.674039128
3.708000,-0.912280977
3.709000,-0.926549147
3.710000,-0.967593316
3.711000,-1.181661942
3.712000,-1.163469450
3.713000,-1.307418485
3.714000,-1.471391336
3.715000,-1.485349277
3.716000,-1.630777388
3.717000,-1.712077439
3.718000,-1.717990832
3.719000,-1.840902242
3.720000,-1.914036557
3.721000,-1.868157615
3.722000,-1.929577292
3.723000,-1.981362425
3.724000,-1.992822231
3.725000,-1.956345783
3.726000,-1.866859517
3.727000,-1.890311257
3.728000,-1.828529625
3.729000,-1.664759170
3.730000,-1.608004565
3.731000,-1.477858696
3.732000,-1.332421666
3.733000,-1.214546028
3.734000,-1.119255340
3.735000,-0.887425214
3.736000,-0.671181530
3.737000,-0.465534954
3.738000,-0.353694382
3.739000,-0.169891557
3.740000,0.051348956
3.741000,0.203695930
3.742000,0.363944780
3.743000,0.456675887
3.744000,0.654264792
3.745000,0.811838480
3.746000,0.884948241
3.747000,1.029320854
3.748000,1.185327528
3.749000,1.203112663
3.750000,1.226969179
3.751000,1.254702756
3.752000,1.334456892
3.753000,1.323421775
3.754000,1.303733965
3.755000,1.309600960
3.756000,1.269382621
3.757000,1.210573091
3.758000,1.148344324
3.759000,1.023186557
3.760000,0.954677277
3.761000,0.871532980
3.762000,0.782764903
3.763000,0.714839405
3.764000,0.563853236
3.765000,0.464706945
3.766000,0.438706680
3.767000,0.310412453
3.768000,0.182467612
3.769000,0.142476952
3.770000,0.052029273
3.771000,0.003262917
3.772000,-0.042658305
3.773000,-0.054233009
3.774000,0.016271111
3.775000,-0.017799534
3.776000,0.003075635
3.777000,0.015839219
3.778000,0.011875920
3.779000,0.070929318
3.780000,0.113882130
3.781000,0.138504561
3.782000,0.201775781
3.783000,0.334584586
3.784000,0.345170841
3.785000,0.463485310
3.786000,0.552702088
3.787000,0.629740981
3.788000,0.689050488
3.789000,0.708108069
3.790000,0.820515408
3.791000,0.853165756
3.792000,0.872823671
3.793000,0.878327085
3.794000,0.977745319
3.795000,0.933820992
3.796000,0.935124509
3.797000,1.034508221
3.798000,0.931750888
3.799000,0.931325018
3.800000,0.913220956
3.801000,0.872091995
3.802000,0.791009264
3.803000,0.745655900
3.804000,0.731229238
3.805000,0.634874607
3.806000,0.575970046
3.807000,0.443689372
3.808000,0.422941006
3.809000,0.398292118
3.810000,0.285016644
3.811000,0.215541501
3.812000,0.196239894
3.813000,0.148260922
3.814000,0.090554894
3.815000,0.019082791
3.816000,0.019558727
3.817000,0.012392223
3.818000,-0.029657905
3.819000,-0.135036118
3.820000,-0.019261295
3.821000,-0.162237390
3.822000,-0.171698110
3.823000,-0.136294172
3.824000,-0.157828488
3.825000,-0.153866815
3.826000,-0.136308147
3.827000,-0.161036064
3.828000,-0.232468103
3.829000,-0.224647626
3.830000,-0.222980024
3.831000,-0.254407945
3.832000,-0.291784095
3.833000,-0.347867888
3.834000,-0.405705053
3.835000,-0.504703806
3.836000,-0.598925473
3.837000,-0.624220857
3.838000,-0.734945273
3.839000,-0.774614501
3.840000,-0.934014550
3.841000,-1.019298497
3.842000,-1.123566359
3.843000,-1.185952898
3.844000,-1.296447753
3.845000,-1.420435468
3.846000,-1.510826999
3.847000,-1.564151072
3.848000,-1.751216382
3.849000,-1.752603548
3.850000,-1.808616591
3.851000,-1.858222357
3.852000,-1.910410895
3.853000,-1.982444647
3.854000,-1.983948295
3.855000,-1.939395375
3.856000,-1.950726762
3.857000,-1.894719928
3.858000,-1.871489333
3.859000,-1.781695047
3.860000,-1.637610725
3.861000,-1.546130530
3.862000,-1.425728911
3.863000,-1.263776237
3.864000,-1.091359585
3.865000,-0.939322836
3.866000,-0.748147625
3.867000,-0.565354969
3.868000,-0.385296983
3.869000,-0.185193818
3.870000,-0.018280875
3.871000,0.184413100
3.872000,0.331078507
3.873000,0.531276450
3.874000,0.701937158
3.875000,0.886059104
3.876000,1.079785386
3.877000,1.179212717
3.878000,1.301983999
3.879000,1.370439490
3.880000,1.490978626
3.881000,1.598741199
3.882000,1.592338056
3.883000,1.598915483
3.884000,1.599319835
3.885000,1.635361641
3.886000,1.575824589
3.887000,1.586584494
3.888000,1.481805188
3.889000,1.396895116
3.890000,1.384497646
3.891000,1.245760368
3.892000,1.210110391
3.893000,1.125274772
3.894000,0.975471653
3.895000,0.897477449
3.896000,0.831767926
3.897000,0.677479676
3.898000,0.645166409
3.899000,0.499077637
3.900000,0.399844150
3.901000,0.358445451
3.902000,0.299281082
3.903000,0.273757837
3.904000,0.224194169
3.905000,0.177474238
3.906000,0.165764300
3.907000,0.141851615
3.908000,0.160716340
3.909000,0.131415017
3.910000,0.133178442
3.911000,0.198084294
3.912000,0.305096939
3.913000,0.286331061
3.914000,0.282481512
3.915000,0.388953887
3.916000,0.335683921
3.917000,0.427941683
3.918000,0.489318150
3.919000,0.495808857
3.920000,0.532307311
3.921000,0.573610190
3.922000,0.584549329
3.923000,0.592208623
3.924000,0.590351766
3.925000,0.575095247
3.926000,0.583632227
3.927000,0.592050323
3.928000,0.599736096
3.929000,0.516485187
3.930000,0.459864708
3.931000,0.497943415
3.932000,0.363669802
3.933000,0.344616682
3.934000,0.254211878
3.935000,0.199122438
3.936000,0.169717793
3.937000,0.109613535
3.938000,0.072950580
3.939000,-0.003591809
3.940000,-0.074007796
3.941000,-0.110456296
3.942000,-0.205478501
3.943000,-0.177819572
3.944000,-0.231444980
3.945000,-0.259465171
3.946000,-0.276286604
3.947000,-0.352159543
3.948000,-0.349039114
3.949000,-0.312498446
3.950000,-0.308396495
3.951000,-0.287400649
3.952000,-0.289929392
3.953000,-0.284761460
3.954000,-0.226367030
3.955000,-0.238480219
3.956000,-0.212680817
3.957000,-0.187845057
3.958000,-0.178146515
3.959000,-0.203822129
3.960000,-0.194883805
3.961000,-0.218976021
3.962000,-0.212909124
3.963000,-0.203292423
3.964000,-0.338661673
3.965000,-0.374752047
3.966000,-0.358821444
3.967000,-0.464044598
3.968000,-0.554553008
3.969000,-0.642603774
3.970000,-0.681019011
3.971000,-0.785858058
3.972000,-0.840857541
3.973000,-1.005691440
3.974000,-1.079614565
3.975000,-1.160861929
3.976000,-1.355596982
3.977000,-1.442677743
3.978000,-1.495909936
3.979000,-1.606780207
3.980000,-1.678512541
3.981000,-1.750898177
3.982000,-1.787990431
3.983000,-1.848930441
3.984000,-1.882912796
3.985000,-1.839021706
3.986000,-1.835364010
3.987000,-1.780136971
3.988000,-1.745763226
3.989000,-1.682092586
3.990000,-1.587322267
3.991000,-1.534689483
3.992000,-1.402583825
3.993000,-1.243912958
3.994000,-1.074133949
3.995000,-0.919887926
3.996000,-0.771635880
3.997000,-0.587734982
3.998000,-0.384540994
3.999000,-0.231899764
4.000000,0.025456843
